,shape,price,carat,cut,color,clarity,report,type
693,2,520,0.31,2,2,2,1,1
694,4,520,0.3,2,1,2,1,1
695,7,520,0.3,4,0,2,1,1
696,9,520,0.3,2,4,3,1,1
697,6,520,0.34,2,1,2,1,1
698,4,520,0.3,2,2,2,1,1
699,7,520,0.29,2,2,5,1,1
700,7,520,0.28,2,1,5,1,1
701,7,520,0.26,2,1,7,1,1
702,7,520,0.33,2,3,2,1,1
703,7,520,0.35,2,4,5,1,1
704,2,520,0.38,3,4,2,1,1
705,7,520,0.3,2,1,3,1,1
706,9,520,0.31,3,6,6,1,1
707,2,520,0.32,2,0,2,1,1
708,6,520,0.35,2,4,5,1,1
709,6,520,0.3,2,1,2,1,1
710,4,520,0.3,4,2,2,1,1
711,2,520,0.3,2,4,5,1,1
712,2,520,0.3,2,3,2,1,1
713,9,520,0.3,4,4,5,1,1
714,9,520,0.34,3,4,3,1,1
715,9,520,0.3,4,1,3,1,1
716,9,520,0.26,3,0,2,1,1
717,9,520,0.3,3,6,6,1,1
718,9,520,0.34,3,5,5,1,1
719,9,520,0.3,3,1,2,1,1
720,9,520,0.34,3,3,3,1,1
721,9,520,0.34,3,6,2,1,1
722,6,520,0.3,1,1,2,1,1
723,3,520,0.31,4,4,2,1,1
724,5,520,0.3,2,1,3,1,1
725,3,520,0.3,4,3,3,1,1
726,4,520,0.3,4,0,4,1,1
727,7,520,0.34,2,4,5,1,1
728,7,520,0.3,2,0,2,1,1
729,7,520,0.3,2,0,3,1,1
730,7,520,0.31,2,4,6,1,1
731,4,520,0.3,4,3,3,1,1
732,6,520,0.3,2,5,5,1,1
733,2,520,0.3,2,5,6,1,1
734,9,520,0.34,3,5,2,1,1
735,9,520,0.26,3,2,4,1,1
736,9,520,0.32,3,6,7,1,1
737,9,520,0.37,4,5,3,1,1
738,9,520,0.3,3,2,2,1,1
739,9,520,0.31,2,2,2,1,1
740,9,520,0.34,3,6,4,1,1
741,9,520,0.3,2,2,3,1,1
742,9,520,0.3,3,2,3,1,1
743,3,520,0.31,2,6,4,1,1
744,2,520,0.32,2,3,2,1,1
745,9,520,0.25,2,1,5,1,1
746,4,520,0.3,4,1,2,1,1
747,9,520,0.3,2,6,6,1,1
748,2,520,0.31,2,1,2,1,1
749,9,520,0.3,4,6,6,1,1
750,9,520,0.35,3,5,2,1,1
751,9,520,0.3,3,3,2,1,1
752,9,520,0.32,3,5,4,1,1
753,6,520,0.3,2,0,2,1,1
754,2,520,0.31,2,3,2,1,1
755,7,520,0.31,2,1,2,1,1
756,7,530,0.3,2,1,4,1,1
757,7,530,0.35,2,2,3,1,1
758,7,530,0.3,2,0,2,1,1
759,7,530,0.32,2,3,7,1,1
760,7,530,0.31,4,1,2,1,1
761,7,530,0.3,4,1,5,1,1
762,7,530,0.3,2,1,5,1,1
763,7,530,0.28,1,1,5,1,1
764,7,530,0.31,2,1,2,1,1
765,7,530,0.31,4,1,5,1,1
766,7,530,0.3,4,1,4,1,1
767,7,530,0.28,4,1,5,1,1
768,7,530,0.31,2,1,4,1,1
769,5,530,0.3,2,1,2,1,1
770,9,530,0.3,4,2,2,1,1
771,9,530,0.29,3,5,6,1,1
772,9,530,0.3,4,6,4,1,1
773,9,530,0.31,4,2,3,1,1
774,2,530,0.3,2,1,2,1,1
775,7,530,0.3,0,0,3,1,1
776,6,530,0.3,4,3,2,1,1
777,9,530,0.3,0,6,7,1,1
778,9,530,0.3,4,2,3,1,1
779,7,530,0.36,3,2,2,1,1
780,6,530,0.3,4,1,2,1,1
781,9,530,0.3,3,5,6,1,1
782,9,530,0.32,4,2,3,1,1
783,9,530,0.26,2,1,5,1,1
784,7,530,0.37,4,0,2,1,1
785,6,530,0.3,2,1,3,1,1
786,7,530,0.32,2,2,2,1,1
787,2,530,0.3,1,1,5,1,1
788,7,530,0.31,2,5,6,1,1
789,7,530,0.29,2,1,5,1,1
790,7,530,0.32,4,1,3,1,1
791,7,530,0.32,2,1,3,1,1
792,7,530,0.31,1,1,2,1,1
793,7,530,0.29,2,2,4,1,1
794,7,530,0.3,2,3,6,1,1
795,9,530,0.3,1,3,2,1,1
796,9,530,0.3,2,5,2,1,1
797,4,530,0.34,2,4,2,1,1
798,9,530,0.3,2,5,5,1,1
799,6,530,0.3,2,4,6,1,1
800,6,530,0.3,2,2,2,1,1
801,9,530,0.31,4,4,3,1,1
802,9,530,0.25,2,4,4,1,1
803,9,530,0.3,3,6,7,1,1
804,2,530,0.3,2,0,2,1,1
805,6,530,0.3,4,2,2,1,1
806,9,530,0.26,3,1,5,1,1
807,9,530,0.34,3,5,4,1,1
808,9,530,0.25,3,2,4,1,1
809,9,530,0.27,3,0,4,1,1
810,9,530,0.25,2,3,7,1,1
811,9,530,0.3,4,1,2,1,1
812,9,530,0.3,2,4,2,1,1
813,9,530,0.32,2,3,3,1,1
814,9,530,0.25,3,3,4,1,1
815,9,530,0.3,1,5,1,1,1
816,5,530,0.29,2,0,4,1,1
817,7,530,0.3,2,1,2,1,1
818,4,530,0.3,4,1,2,1,1
819,7,530,0.32,4,2,2,1,1
820,7,530,0.3,4,3,6,1,1
821,7,530,0.31,4,1,4,1,1
822,7,530,0.29,2,0,4,1,1
823,7,530,0.29,4,2,5,1,1
824,9,530,0.3,2,6,6,1,1
825,9,530,0.31,4,1,3,1,1
826,4,530,0.33,2,2,2,1,1
827,9,530,0.31,3,5,5,1,1
828,5,530,0.32,2,5,4,1,1
829,9,530,0.3,3,5,7,1,1
830,9,530,0.33,3,5,7,1,1
831,9,530,0.33,2,5,5,1,1
832,9,530,0.25,3,1,4,1,1
833,9,530,0.35,3,5,5,1,1
834,9,530,0.3,3,5,5,1,1
835,9,530,0.33,3,6,4,1,1
836,9,530,0.3,2,2,2,1,1
837,9,530,0.3,4,5,2,1,1
838,4,530,0.32,2,2,3,1,1
839,7,530,0.31,2,2,3,1,1
840,9,530,0.3,2,6,5,1,1
841,9,530,0.32,3,5,5,1,1
842,7,530,0.31,1,1,4,1,1
843,7,530,0.32,2,3,4,1,1
844,7,530,0.28,2,1,5,1,1
845,9,530,0.33,2,6,5,2,1
846,9,530,0.31,3,6,5,1,1
847,6,530,0.3,2,1,2,1,1
848,7,530,0.33,3,5,6,1,1
849,9,530,0.3,1,4,2,1,1
850,7,530,0.31,2,2,2,1,1
851,6,530,0.31,2,5,1,1,1
852,6,530,0.3,2,0,2,1,1
853,2,530,0.3,3,3,2,1,1
854,9,530,0.3,2,5,4,1,1
855,9,530,0.26,3,2,2,1,1
856,9,530,0.25,2,1,4,1,1
857,9,530,0.31,2,2,3,1,1
858,6,530,0.3,4,0,2,1,1
859,7,530,0.3,2,4,5,1,1
860,9,530,0.25,2,1,5,1,1
861,4,530,0.3,2,2,2,1,1
862,2,530,0.31,2,6,7,1,1
863,5,530,0.3,2,3,5,1,1
864,6,530,0.32,4,5,2,1,1
865,3,530,0.3,4,2,3,1,1
866,6,530,0.35,4,5,6,1,1
867,9,530,0.3,3,6,2,1,1
868,2,530,0.33,1,1,2,1,1
869,7,530,0.34,2,5,5,1,1
870,2,530,0.31,2,2,2,1,1
871,2,530,0.33,1,2,5,1,1
872,4,530,0.31,2,2,2,1,1
873,9,530,0.3,4,5,7,1,1
874,2,530,0.3,2,4,6,1,1
875,4,530,0.3,2,4,6,1,1
876,9,530,0.35,3,2,3,1,1
877,9,530,0.27,3,4,7,1,1
878,9,530,0.34,3,2,3,1,1
879,9,530,0.3,3,1,3,1,1
880,2,530,0.3,2,0,3,1,1
881,4,530,0.3,2,2,3,1,1
882,7,530,0.3,2,3,2,1,1
883,2,530,0.3,2,4,5,1,1
884,5,530,0.3,4,5,1,1,1
885,2,530,0.3,4,4,5,1,1
886,7,540,0.31,1,1,2,1,1
887,7,540,0.31,2,1,2,1,1
888,7,540,0.35,2,4,5,1,1
889,7,540,0.31,4,1,2,1,1
890,7,540,0.33,2,1,2,1,1
891,7,540,0.36,2,0,3,1,1
892,7,540,0.33,4,2,2,1,1
893,9,540,0.25,4,4,5,1,1
894,2,540,0.31,3,0,3,1,1
895,9,540,0.3,2,2,3,1,1
896,7,540,0.3,2,0,2,1,1
897,9,540,0.3,3,6,7,1,1
898,6,540,0.31,2,5,6,1,1
899,6,540,0.3,4,2,2,1,1
900,6,540,0.31,2,4,2,1,1
901,2,540,0.36,2,5,5,1,1
902,4,540,0.3,2,1,2,1,1
903,9,540,0.31,4,0,2,1,1
904,9,540,0.25,2,2,5,1,1
905,9,540,0.25,3,3,7,1,1
906,9,540,0.25,3,2,4,1,1
907,9,540,0.31,3,6,7,1,1
908,9,540,0.25,2,1,5,1,1
909,9,540,0.25,2,1,4,1,1
910,9,540,0.32,3,5,7,1,1
911,9,540,0.25,3,2,5,1,1
912,9,540,0.31,3,6,1,1,1
913,9,540,0.3,4,5,4,1,1
914,9,540,0.31,3,5,5,1,1
915,9,540,0.29,2,3,4,1,1
916,9,540,0.3,4,0,3,1,1
917,5,540,0.3,2,2,2,1,1
918,9,540,0.3,3,2,3,1,1
919,9,540,0.3,2,5,2,1,1
920,3,540,0.3,4,3,3,1,1
921,5,540,0.3,4,2,3,1,1
922,2,540,0.3,2,0,5,1,1
923,6,540,0.31,2,5,5,1,1
924,7,540,0.33,2,3,4,1,1
925,7,540,0.31,2,3,6,1,1
926,7,540,0.33,2,2,2,1,1
927,7,540,0.31,4,1,5,1,1
928,9,540,0.29,4,4,5,1,1
929,9,540,0.32,2,2,3,1,1
930,9,540,0.31,2,6,2,3,1
931,6,540,0.3,2,3,2,1,1
932,6,540,0.3,2,4,6,1,1
933,5,540,0.3,2,0,3,1,1
934,7,540,0.32,2,4,2,1,1
935,6,540,0.32,2,2,2,1,1
936,9,540,0.31,3,5,7,1,1
937,6,540,0.3,4,2,5,1,1
938,6,540,0.31,2,0,2,1,1
939,2,540,0.3,1,2,5,1,1
940,9,540,0.31,3,1,2,1,1
941,9,540,0.3,4,1,2,1,1
942,9,540,0.32,3,3,3,1,1
943,9,540,0.25,3,1,5,1,1
944,9,540,0.3,4,2,2,1,1
945,9,540,0.3,2,1,3,1,1
946,9,540,0.3,3,3,2,1,1
947,9,540,0.3,4,4,3,1,1
948,7,540,0.3,2,2,2,1,1
949,6,540,0.3,2,1,3,1,1
950,6,540,0.31,2,3,3,1,1
951,6,540,0.3,2,1,2,1,1
952,6,540,0.35,2,2,2,1,1
953,5,540,0.31,4,3,2,1,1
954,5,540,0.33,2,5,5,1,1
955,7,540,0.35,2,2,3,1,1
956,7,540,0.35,4,4,7,1,1
957,7,540,0.35,2,4,2,1,1
958,9,540,0.3,4,6,1,1,1
959,9,540,0.32,3,6,3,1,1
960,6,540,0.3,2,0,5,1,1
961,4,540,0.3,1,1,3,1,1
962,5,540,0.3,4,3,5,1,1
963,9,540,0.3,4,1,3,1,1
964,9,540,0.34,3,5,3,1,1
965,9,540,0.32,3,2,2,1,1
966,9,540,0.33,3,2,3,1,1
967,9,540,0.34,3,5,4,1,1
968,9,540,0.3,3,5,6,1,1
969,9,540,0.31,3,5,4,1,1
970,9,540,0.3,3,6,6,1,1
971,9,540,0.32,3,4,3,1,1
972,9,540,0.27,3,2,5,1,1
973,9,540,0.35,3,6,5,1,1
974,9,540,0.31,3,6,5,1,1
975,9,540,0.3,4,5,7,1,1
976,2,540,0.3,2,1,2,1,1
977,4,540,0.32,2,1,3,1,1
978,6,540,0.3,2,2,2,1,1
979,6,540,0.3,4,1,2,1,1
980,5,540,0.3,2,3,2,1,1
981,7,540,0.35,4,2,3,1,1
982,7,540,0.31,4,0,3,1,1
983,7,540,0.33,2,1,3,1,1
984,7,540,0.31,2,0,5,1,1
985,9,540,0.3,4,6,6,1,1
986,7,540,0.3,2,1,2,1,1
987,2,540,0.3,1,1,5,1,1
988,6,540,0.32,4,2,2,1,1
989,2,540,0.3,2,0,2,1,1
990,9,540,0.35,1,1,3,1,1
991,5,540,0.36,2,5,3,1,1
992,9,540,0.27,3,5,6,1,1
993,5,540,0.3,2,3,5,1,1
994,2,540,0.31,3,2,2,1,1
995,9,540,0.25,2,3,6,1,1
996,9,540,0.25,3,1,4,1,1
997,9,540,0.37,3,1,3,1,1
998,7,540,0.37,4,1,2,1,1
999,9,540,0.3,2,5,6,1,1
1000,9,540,0.3,2,3,2,1,1
1001,6,540,0.31,2,3,5,1,1
1002,7,540,0.3,1,0,2,1,1
1003,7,540,0.34,4,3,2,1,1
1004,2,540,0.33,3,3,2,1,1
1005,5,540,0.3,1,3,2,1,1
1006,9,540,0.37,1,3,2,1,1
1007,6,540,0.3,2,2,5,1,1
1008,9,540,0.31,2,5,5,1,1
1009,6,540,0.32,2,3,2,1,1
1010,2,540,0.36,2,4,5,1,1
1011,6,540,0.3,4,3,2,1,1
1012,2,540,0.31,3,1,2,1,1
1013,9,540,0.36,3,5,2,1,1
1014,9,540,0.25,3,3,4,1,1
1015,9,540,0.3,3,4,2,1,1
1016,9,540,0.3,4,3,2,1,1
1017,2,540,0.3,2,1,5,1,1
1018,2,540,0.3,3,0,2,1,1
1019,4,540,0.36,2,2,3,1,1
1020,2,540,0.3,2,2,2,1,1
1021,7,550,0.31,2,1,4,1,1
1022,7,550,0.31,2,1,5,1,1
1023,7,550,0.32,2,0,3,1,1
1024,7,550,0.31,4,1,5,1,1
1025,7,550,0.3,2,0,2,1,1
1026,7,550,0.32,2,1,2,1,1
1027,7,550,0.36,2,4,5,1,1
1028,7,550,0.31,4,1,4,1,1
1029,7,550,0.3,1,0,4,1,1
1030,7,550,0.3,4,0,2,1,1
1031,7,550,0.36,2,3,3,1,1
1032,2,550,0.4,2,1,2,1,1
1033,9,550,0.3,1,3,3,1,1
1034,9,550,0.26,3,5,4,1,1
1035,2,550,0.4,2,6,5,1,1
1036,9,550,0.3,4,5,5,1,1
1037,6,550,0.32,2,3,5,1,1
1038,2,550,0.32,2,4,6,1,1
1039,9,550,0.3,4,0,3,1,1
1040,6,550,0.31,2,3,2,1,1
1041,6,550,0.3,4,2,2,1,1
1042,6,550,0.3,4,2,5,1,1
1043,5,550,0.3,2,4,4,1,1
1044,9,550,0.3,2,5,4,1,1
1045,9,550,0.3,2,2,2,1,1
1046,9,550,0.25,3,3,4,1,1
1047,9,550,0.26,3,3,5,1,1
1048,9,550,0.33,3,6,5,1,1
1049,3,550,0.3,4,5,3,1,1
1050,9,550,0.3,4,3,2,1,1
1051,9,550,0.25,3,2,4,1,1
1052,9,550,0.4,4,6,5,1,1
1053,9,550,0.25,3,2,5,1,1
1054,9,550,0.3,4,5,4,1,1
1055,9,550,0.25,3,1,4,1,1
1056,9,550,0.35,3,2,3,1,1
1057,9,550,0.3,3,5,4,1,1
1058,9,550,0.3,3,1,3,1,1
1059,9,550,0.3,3,3,2,1,1
1060,6,550,0.3,2,0,2,1,1
1061,6,550,0.3,2,2,2,1,1
1062,9,550,0.3,2,3,3,1,1
1063,5,550,0.31,2,3,2,1,1
1064,6,550,0.3,2,3,3,1,1
1065,4,550,0.32,2,1,3,1,1
1066,2,550,0.3,2,1,3,1,1
1067,4,550,0.3,2,1,2,1,1
1068,4,550,0.3,2,2,2,1,1
1069,3,550,0.3,4,3,3,1,1
1070,6,550,0.31,2,3,3,1,1
1071,5,550,0.31,4,4,2,1,1
1072,7,550,0.36,2,5,5,1,1
1073,7,550,0.35,2,3,2,1,1
1074,7,550,0.33,4,3,7,1,1
1075,9,550,0.27,4,3,3,1,1
1076,2,550,0.31,4,0,5,1,1
1077,2,550,0.3,2,1,2,1,1
1078,4,550,0.3,2,3,2,1,1
1079,2,550,0.36,2,1,2,1,1
1080,9,550,0.32,2,5,5,1,1
1081,9,550,0.26,2,4,4,1,1
1082,5,550,0.3,2,1,2,1,1
1083,4,550,0.3,4,3,5,1,1
1084,5,550,0.3,2,1,3,1,1
1085,2,550,0.3,2,0,5,1,1
1086,9,550,0.3,4,3,3,1,1
1087,9,550,0.3,4,1,3,1,1
1088,7,550,0.3,0,2,3,1,1
1089,9,550,0.4,3,6,3,1,1
1090,9,550,0.3,2,4,5,1,1
1091,9,550,0.25,3,3,7,1,1
1092,9,550,0.3,4,5,2,1,1
1093,7,550,0.3,2,1,2,1,1
1094,3,550,0.32,2,2,3,1,1
1095,3,550,0.3,4,2,2,1,1
1096,9,550,0.31,3,4,2,1,1
1097,7,550,0.37,2,5,4,1,1
1098,2,550,0.34,4,1,2,1,1
1099,7,550,0.3,4,1,7,1,1
1100,9,550,0.35,2,5,3,1,1
1101,2,550,0.3,2,4,5,1,1
1102,2,550,0.3,4,2,5,1,1
1103,6,550,0.31,4,1,3,1,1
1104,7,550,0.3,2,2,2,1,1
1105,5,550,0.3,2,3,5,1,1
1106,9,550,0.31,3,5,5,1,1
1107,6,550,0.3,2,1,7,1,1
1108,6,550,0.3,2,0,3,1,1
1109,5,550,0.3,1,4,5,1,1
1110,9,550,0.3,4,4,3,1,1
1111,9,550,0.35,3,5,2,1,1
1112,9,550,0.26,2,1,4,1,1
1113,9,550,0.3,3,2,3,1,1
1114,9,550,0.3,3,0,2,1,1
1115,9,550,0.34,3,4,3,1,1
1116,9,550,0.34,2,2,3,1,1
1117,2,550,0.3,2,3,5,1,1
1118,6,550,0.32,4,1,3,1,1
1119,2,550,0.31,2,4,4,1,1
1120,7,550,0.29,2,1,5,1,1
1121,6,550,0.3,2,3,7,1,1
1122,6,550,0.3,2,1,2,1,1
1123,6,550,0.38,2,6,2,1,1
1124,6,550,0.31,4,3,2,1,1
1125,6,550,0.3,2,3,2,1,1
1126,9,550,0.3,2,5,2,1,1
1127,2,550,0.31,2,2,2,1,1
1128,9,550,0.25,2,0,5,1,1
1129,9,550,0.25,3,0,4,1,1
1130,9,550,0.37,4,4,3,1,1
1131,9,550,0.3,4,1,2,1,1
1132,9,550,0.31,3,2,2,1,1
1133,4,550,0.3,4,2,5,1,1
1134,7,550,0.32,4,1,2,1,1
1135,7,550,0.33,4,4,6,1,1
1136,2,550,0.3,4,0,4,1,1
1137,9,550,0.31,4,5,4,1,1
1138,9,550,0.31,3,3,3,1,1
1139,5,550,0.3,2,5,2,1,1
1140,2,550,0.35,2,1,3,1,1
1141,2,550,0.31,2,0,2,1,1
1142,2,550,0.3,2,0,2,1,1
1143,5,550,0.31,2,4,2,1,1
1144,4,550,0.3,4,1,2,1,1
1145,9,550,0.3,3,5,3,1,1
1146,7,550,0.3,2,3,6,1,1
1147,9,550,0.31,3,3,2,1,1
1148,9,550,0.32,3,2,3,1,1
1149,9,550,0.34,3,5,4,1,1
1150,2,550,0.3,4,1,3,1,1
1151,9,550,0.3,3,5,6,1,1
1152,9,550,0.3,4,2,2,1,1
1153,9,550,0.26,3,3,4,1,1
1154,6,550,0.3,4,1,2,1,1
1155,2,550,0.31,4,1,2,1,1
1156,6,550,0.3,2,1,5,1,1
1157,2,550,0.31,2,1,2,1,1
1158,7,550,0.33,2,1,3,1,1
1159,6,550,0.32,2,4,2,1,1
1160,7,560,0.35,4,3,4,1,1
1161,7,560,0.3,2,0,5,1,1
1162,7,560,0.32,2,1,5,1,1
1163,7,560,0.37,2,4,2,1,1
1164,7,560,0.3,4,0,5,1,1
1165,7,560,0.35,1,3,2,1,1
1166,7,560,0.35,4,1,3,1,1
1167,7,560,0.31,2,6,2,1,1
1168,4,560,0.31,1,2,2,1,1
1169,5,560,0.3,2,1,2,1,1
1170,6,560,0.33,2,1,5,1,1
1171,2,560,0.34,2,4,7,1,1
1172,9,560,0.26,3,4,4,1,1
1173,6,560,0.3,2,4,6,1,1
1174,9,560,0.3,3,5,2,1,1
1175,2,560,0.31,2,1,5,1,1
1176,6,560,0.3,2,2,2,1,1
1177,9,560,0.31,3,6,2,1,1
1178,9,560,0.25,2,2,5,1,1
1179,9,560,0.25,2,3,5,1,1
1180,9,560,0.25,2,2,4,1,1
1181,9,560,0.25,3,2,4,1,1
1182,9,560,0.26,2,2,5,1,1
1183,7,560,0.3,4,1,5,1,1
1184,2,560,0.32,2,4,6,1,1
1185,9,560,0.26,3,3,4,1,1
1186,9,560,0.25,3,1,4,1,1
1187,9,560,0.25,3,1,5,1,1
1188,9,560,0.34,3,6,6,1,1
1189,9,560,0.26,3,1,5,1,1
1190,9,560,0.26,3,2,5,1,1
1191,9,560,0.26,2,1,4,1,1
1192,9,560,0.33,3,3,2,1,1
1193,9,560,0.33,3,2,3,1,1
1194,9,560,0.3,4,5,6,1,1
1195,5,560,0.3,2,2,2,1,1
1196,2,560,0.3,2,1,2,1,1
1197,7,560,0.3,2,0,2,1,1
1198,3,560,0.3,4,1,3,1,1
1199,6,560,0.3,4,2,5,1,1
1200,5,560,0.3,2,5,5,1,1
1201,2,560,0.3,2,0,2,1,1
1202,9,560,0.3,4,3,2,1,1
1203,6,560,0.3,2,1,2,1,1
1204,2,560,0.32,2,5,6,1,1
1205,6,560,0.31,3,1,3,1,1
1206,4,560,0.3,2,1,3,1,1
1207,2,560,0.34,1,1,5,1,1
1208,7,560,0.32,2,1,4,1,1
1209,7,560,0.32,2,0,2,1,1
1210,7,560,0.29,2,0,5,1,1
1211,7,560,0.29,1,0,5,1,1
1212,7,560,0.3,2,1,7,1,1
1213,7,560,0.3,4,2,6,1,1
1214,9,560,0.32,3,6,3,1,1
1215,4,560,0.3,2,3,4,1,1
1216,9,560,0.3,4,1,3,1,1
1217,5,560,0.3,2,3,7,1,1
1218,2,560,0.4,2,6,2,1,1
1219,4,560,0.3,2,2,5,1,1
1220,2,560,0.35,3,4,2,1,1
1221,4,560,0.3,4,2,4,1,1
1222,2,560,0.31,2,1,4,1,1
1223,5,560,0.3,4,5,5,1,1
1224,9,560,0.25,3,2,5,1,1
1225,9,560,0.26,3,3,5,1,1
1226,9,560,0.3,4,2,2,1,1
1227,9,560,0.31,3,5,6,1,1
1228,9,560,0.31,3,4,2,1,1
1229,9,560,0.37,2,6,4,1,1
1230,9,560,0.4,2,6,3,1,1
1231,9,560,0.3,3,4,2,1,1
1232,9,560,0.4,4,6,3,1,1
1233,3,560,0.31,2,4,3,1,1
1234,2,560,0.3,2,4,7,1,1
1235,2,560,0.31,2,1,2,1,1
1236,3,560,0.31,2,1,3,1,1
1237,4,560,0.31,2,2,3,1,1
1238,9,560,0.33,2,4,3,1,1
1239,7,560,0.3,4,5,4,1,1
1240,6,560,0.31,4,1,2,1,1
1241,5,560,0.31,2,1,3,1,1
1242,7,560,0.31,2,1,4,1,1
1243,6,560,0.3,4,1,7,1,1
1244,6,560,0.3,2,1,5,1,1
1245,4,560,0.3,2,2,4,1,1
1246,2,560,0.35,2,5,1,1,1
1247,2,560,0.35,2,4,5,1,1
1248,4,560,0.3,2,1,5,1,1
1249,6,560,0.3,2,0,2,1,1
1250,5,560,0.3,4,2,2,1,1
1251,9,560,0.25,3,0,5,1,1
1252,9,560,0.36,3,6,4,1,1
1253,9,560,0.3,4,5,7,1,1
1254,2,560,0.38,2,4,2,1,1
1255,3,560,0.32,2,2,3,1,1
1256,3,560,0.3,2,2,3,1,1
1257,6,560,0.3,2,1,3,1,1
1258,6,560,0.3,4,1,2,1,1
1259,7,560,0.35,2,2,2,1,1
1260,6,560,0.3,4,1,4,1,1
1261,7,560,0.32,4,1,5,1,1
1262,7,560,0.33,2,1,5,1,1
1263,9,560,0.31,4,5,1,1,1
1264,9,560,0.39,1,4,3,1,1
1265,2,560,0.34,2,1,2,1,1
1266,4,560,0.31,2,4,7,1,1
1267,2,560,0.3,2,4,4,1,1
1268,9,560,0.3,2,2,3,1,1
1269,6,560,0.32,2,0,3,1,1
1270,9,560,0.26,3,4,5,1,1
1271,9,560,0.25,2,3,7,1,1
1272,9,560,0.25,2,3,4,1,1
1273,9,560,0.25,3,4,7,1,1
1274,2,560,0.34,3,6,0,1,1
1275,9,560,0.3,3,5,5,1,1
1276,9,560,0.37,1,3,3,1,1
1277,9,560,0.3,3,4,4,1,1
1278,9,560,0.4,4,6,2,1,1
1279,9,560,0.35,2,2,2,1,1
1280,9,560,0.31,3,4,4,1,1
1281,9,560,0.3,3,5,4,1,1
1282,5,560,0.31,2,4,5,1,1
1283,3,560,0.3,4,2,3,1,1
1284,2,560,0.3,2,2,4,1,1
1285,9,560,0.3,2,1,3,1,1
1286,7,560,0.3,2,5,5,1,1
1287,4,560,0.32,2,4,5,1,1
1288,2,560,0.3,4,2,5,1,1
1289,7,560,0.31,1,0,5,1,1
1290,7,560,0.35,2,3,2,1,1
1291,7,560,0.3,1,2,6,1,1
1292,7,560,0.32,1,6,7,1,1
1293,5,560,0.3,2,1,5,1,1
1294,4,560,0.3,2,2,2,1,1
1295,2,560,0.3,2,0,3,1,1
1296,7,560,0.3,2,1,2,1,1
1297,9,560,0.31,2,5,2,1,1
1298,6,560,0.31,2,0,2,1,1
1299,9,560,0.41,3,6,2,1,1
1300,9,560,0.37,4,1,3,1,1
1301,9,560,0.31,3,5,1,1,1
1302,9,560,0.26,3,0,5,1,1
1303,6,560,0.3,2,3,2,1,1
1304,6,560,0.3,2,2,3,1,1
1305,6,560,0.31,1,2,2,1,1
1306,3,560,0.3,2,3,2,1,1
1307,2,560,0.31,2,2,2,1,1
1308,9,560,0.3,4,2,5,1,1
1309,9,560,0.3,4,5,5,1,1
1310,7,570,0.31,2,0,2,1,1
1311,7,570,0.33,2,0,5,1,1
1312,7,570,0.35,4,3,2,1,1
1313,7,570,0.35,2,2,2,1,1
1314,7,570,0.35,2,3,5,1,1
1315,7,570,0.33,2,1,2,1,1
1316,7,570,0.3,1,0,4,1,1
1317,7,570,0.35,2,3,2,1,1
1318,9,570,0.34,3,5,6,1,1
1319,9,570,0.32,3,5,4,1,1
1320,9,570,0.3,3,6,3,1,1
1321,7,570,0.3,2,2,7,1,1
1322,9,570,0.3,3,6,6,1,1
1323,9,570,0.3,2,1,3,1,1
1324,2,570,0.39,2,4,5,1,1
1325,6,570,0.3,2,2,2,1,1
1326,6,570,0.31,2,3,2,1,1
1327,2,570,0.3,2,3,4,1,1
1328,4,570,0.3,2,4,7,1,1
1329,5,570,0.3,2,2,7,1,1
1330,9,570,0.25,2,4,4,1,1
1331,9,570,0.26,2,4,4,1,1
1332,9,570,0.26,3,3,4,1,1
1333,9,570,0.26,2,3,4,1,1
1334,6,570,0.3,2,1,3,1,1
1335,9,570,0.3,3,5,3,1,1
1336,9,570,0.4,4,6,3,1,1
1337,9,570,0.25,3,0,4,1,1
1338,9,570,0.33,2,1,2,1,1
1339,9,570,0.31,3,6,6,1,1
1340,2,570,0.3,2,1,5,1,1
1341,9,570,0.31,2,5,5,1,1
1342,9,570,0.3,4,5,5,1,1
1343,6,570,0.3,2,0,5,1,1
1344,9,570,0.3,3,5,7,1,1
1345,6,570,0.3,2,2,5,1,1
1346,9,570,0.32,4,5,5,1,1
1347,2,570,0.34,3,2,2,1,1
1348,4,570,0.3,2,5,6,1,1
1349,4,570,0.31,2,2,3,1,1
1350,3,570,0.31,4,3,2,1,1
1351,2,570,0.32,2,6,6,1,1
1352,9,570,0.3,3,3,3,1,1
1353,7,570,0.35,4,2,2,1,1
1354,7,570,0.33,4,1,2,1,1
1355,2,570,0.3,2,4,5,1,1
1356,9,570,0.33,3,6,4,1,1
1357,5,570,0.34,2,4,2,1,1
1358,6,570,0.3,2,4,6,1,1
1359,6,570,0.3,2,0,2,1,1
1360,9,570,0.26,2,1,4,1,1
1361,9,570,0.25,3,2,4,1,1
1362,9,570,0.25,3,3,4,1,1
1363,9,570,0.25,2,1,5,1,1
1364,9,570,0.29,2,4,7,1,1
1365,9,570,0.25,4,0,4,1,1
1366,6,570,0.32,2,4,7,1,1
1367,9,570,0.3,3,6,4,1,1
1368,6,570,0.32,4,0,2,1,1
1369,7,570,0.31,2,4,4,3,1
1370,9,570,0.3,1,0,2,1,1
1371,9,570,0.33,3,5,4,1,1
1372,9,570,0.25,3,1,4,1,1
